2023-12-22 22:16:06,425: root: INFO: MyStrategy : Executing the initialize lifecycle method
2023-12-22 22:16:07,612: root: INFO: Current backtesting datetime 2022-01-03 08:30:00-05:00
2023-12-22 22:16:07,613: root: INFO: MyStrategy : Executing the before_market_opens lifecycle method
2023-12-22 22:16:07,613: root: INFO: Current backtesting datetime 2022-01-03 09:30:00-05:00
2023-12-22 22:16:07,613: root: INFO: MyStrategy : Executing the before_starting_trading lifecycle method
2023-12-22 22:16:07,615: root: INFO: [34mMyStrategy : Executing the on_trading_iteration lifecycle method at 2023-12-22 22:16:07[0m
2023-12-22 22:16:07,615: root: INFO: Getting historical prices for SPY, 1000 bars, day
2023-12-22 22:16:07,615: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2023-12-22 22:16:07,620: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2023-12-22 22:16:07,623: root: INFO: [34mMyStrategy : Trading iteration ended at 2023-12-22 22:16:07[0m
2023-12-22 22:16:07,624: root: INFO: MyStrategy : [34mSleeping for 10800 seconds[0m
2023-12-22 22:16:07,625: root: INFO: Current backtesting datetime 2022-01-03 12:30:00-05:00
2023-12-22 22:16:07,625: root: INFO: [34mMyStrategy : Executing the on_trading_iteration lifecycle method at 2023-12-22 22:16:07[0m
2023-12-22 22:16:07,626: root: INFO: Getting historical prices for SPY, 1000 bars, day
2023-12-22 22:16:07,626: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2023-12-22 22:16:07,626: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2023-12-22 22:16:07,630: root: INFO: [34mMyStrategy : Trading iteration ended at 2023-12-22 22:16:07[0m
2023-12-22 22:16:07,631: root: INFO: MyStrategy : [34mSleeping for 10800 seconds[0m
2023-12-22 22:16:07,631: root: INFO: Current backtesting datetime 2022-01-03 15:30:00-05:00
2023-12-22 22:16:07,632: root: INFO: [34mMyStrategy : Executing the on_trading_iteration lifecycle method at 2023-12-22 22:16:07[0m
2023-12-22 22:16:07,632: root: INFO: Getting historical prices for SPY, 1000 bars, day
2023-12-22 22:16:07,632: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2023-12-22 22:16:07,633: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2023-12-22 22:16:07,636: root: INFO: [34mMyStrategy : Trading iteration ended at 2023-12-22 22:16:07[0m
2023-12-22 22:16:07,637: root: INFO: MyStrategy : [34mSleeping for 10800 seconds[0m
2023-12-22 22:16:07,638: root: INFO: Current backtesting datetime 2022-01-03 16:00:00-05:00
2023-12-22 22:16:07,638: root: INFO: Current backtesting datetime 2022-01-03 18:30:00-05:00
2023-12-22 22:16:07,638: root: INFO: [34mMyStrategy : The market is not currently open, skipping this trading iteration[0m
2023-12-22 22:16:07,639: root: INFO: Current backtesting datetime 2022-01-03 18:29:00-05:00
2023-12-22 22:16:07,640: root: INFO: Current backtesting datetime 2022-01-03 18:29:00-05:00
2023-12-22 22:16:07,640: root: INFO: MyStrategy : Executing the after_market_closes lifecycle method
2023-12-22 22:16:07,640: root: INFO: Current backtesting datetime 2022-01-04 08:30:00-05:00
2023-12-22 22:16:07,641: root: INFO: MyStrategy : Executing the before_market_opens lifecycle method
2023-12-22 22:16:07,642: root: INFO: Current backtesting datetime 2022-01-04 09:30:00-05:00
2023-12-22 22:16:07,642: root: INFO: MyStrategy : Executing the before_starting_trading lifecycle method
2023-12-22 22:16:07,643: root: INFO: [34mMyStrategy : Executing the on_trading_iteration lifecycle method at 2023-12-22 22:16:07[0m
2023-12-22 22:16:07,643: root: INFO: Getting historical prices for SPY, 1000 bars, day
2023-12-22 22:16:07,643: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2023-12-22 22:16:07,644: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2023-12-22 22:16:07,647: root: INFO: [34mMyStrategy : Trading iteration ended at 2023-12-22 22:16:07[0m
2023-12-22 22:16:07,648: root: INFO: MyStrategy : [34mSleeping for 10800 seconds[0m
2023-12-22 22:16:07,649: root: INFO: Current backtesting datetime 2022-01-04 12:30:00-05:00
2023-12-22 22:16:07,650: root: INFO: [34mMyStrategy : Executing the on_trading_iteration lifecycle method at 2023-12-22 22:16:07[0m
2023-12-22 22:16:07,650: root: INFO: Getting historical prices for SPY, 1000 bars, day
