2023-12-22 22:14:11,121: root: INFO: MyStrategy : Executing the initialize lifecycle method
2023-12-22 22:14:12,313: root: INFO: Current backtesting datetime 2022-01-03 08:30:00-05:00
2023-12-22 22:14:12,314: root: INFO: MyStrategy : Executing the before_market_opens lifecycle method
2023-12-22 22:14:12,315: root: INFO: Current backtesting datetime 2022-01-03 09:30:00-05:00
2023-12-22 22:14:12,315: root: INFO: MyStrategy : Executing the before_starting_trading lifecycle method
2023-12-22 22:14:12,316: root: INFO: [34mMyStrategy : Executing the on_trading_iteration lifecycle method at 2023-12-22 22:14:12[0m
2023-12-22 22:14:12,316: root: INFO: Getting historical prices for SPY, 100 bars, day
2023-12-22 22:14:12,316: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2023-12-22 22:14:12,321: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2023-12-22 22:14:12,325: root: INFO: [34mMyStrategy : Trading iteration ended at 2023-12-22 22:14:12[0m
2023-12-22 22:14:12,325: root: INFO: MyStrategy : [34mSleeping for 10800 seconds[0m
2023-12-22 22:14:12,326: root: INFO: Current backtesting datetime 2022-01-03 12:30:00-05:00
2023-12-22 22:14:12,327: root: INFO: [34mMyStrategy : Executing the on_trading_iteration lifecycle method at 2023-12-22 22:14:12[0m
2023-12-22 22:14:12,327: root: INFO: Getting historical prices for SPY, 100 bars, day
2023-12-22 22:14:12,327: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2023-12-22 22:14:12,328: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2023-12-22 22:14:12,332: root: INFO: [34mMyStrategy : Trading iteration ended at 2023-12-22 22:14:12[0m
2023-12-22 22:14:12,333: root: INFO: MyStrategy : [34mSleeping for 10800 seconds[0m
2023-12-22 22:14:12,334: root: INFO: Current backtesting datetime 2022-01-03 15:30:00-05:00
2023-12-22 22:14:12,335: root: INFO: [34mMyStrategy : Executing the on_trading_iteration lifecycle method at 2023-12-22 22:14:12[0m
2023-12-22 22:14:12,335: root: INFO: Getting historical prices for SPY, 100 bars, day
2023-12-22 22:14:12,335: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2023-12-22 22:14:12,337: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2023-12-22 22:14:12,341: root: INFO: [34mMyStrategy : Trading iteration ended at 2023-12-22 22:14:12[0m
2023-12-22 22:14:12,341: root: INFO: MyStrategy : [34mSleeping for 10800 seconds[0m
