2023-12-22 19:47:39,356: root: INFO: MyStrategy : Executing the initialize lifecycle method
2023-12-22 19:47:40,796: root: INFO: Current backtesting datetime 2022-01-03 08:30:00-05:00
2023-12-22 19:47:40,797: root: INFO: MyStrategy : Executing the before_market_opens lifecycle method
2023-12-22 19:47:40,798: root: INFO: Current backtesting datetime 2022-01-03 09:30:00-05:00
2023-12-22 19:47:40,798: root: INFO: MyStrategy : Executing the before_starting_trading lifecycle method
2023-12-22 19:47:40,799: root: INFO: [34mMyStrategy : Executing the on_trading_iteration lifecycle method at 2023-12-22 19:47:40[0m
2023-12-22 19:47:40,799: root: INFO: [32mNew market order of | 1 SPY buy | with status unprocessed was submitted.[0m
2023-12-22 19:47:40,802: root: INFO: [34mMyStrategy : Trading iteration ended at 2023-12-22 19:47:40[0m
2023-12-22 19:47:40,802: root: INFO: Getting historical prices for SPY, 1 bars, 
2023-12-22 19:47:40,802: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2023-12-22 19:47:40,808: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2023-12-22 19:47:40,808: root: INFO: [32mFilled Transaction: buy 1 of SPY at 476.29998779 USD per share[0m
2023-12-22 19:47:40,808: root: INFO: market order of | 1 SPY buy | with status new was filled
2023-12-22 19:47:40,812: root: INFO: MyStrategy : [34mSleeping for 86400 seconds[0m
2023-12-22 19:47:40,813: root: INFO: Current backtesting datetime 2022-01-03 16:00:00-05:00
2023-12-22 19:47:40,813: root: INFO: Current backtesting datetime 2022-01-04 09:30:00-05:00
2023-12-22 19:47:40,815: root: INFO: [34mMyStrategy : Executing the on_trading_iteration lifecycle method at 2023-12-22 19:47:40[0m
2023-12-22 19:47:40,815: root: INFO: [32mNew market order of | 1 SPY buy | with status unprocessed was submitted.[0m
2023-12-22 19:47:40,818: root: INFO: [34mMyStrategy : Trading iteration ended at 2023-12-22 19:47:40[0m
2023-12-22 19:47:40,818: root: INFO: Getting historical prices for SPY, 1 bars, 
2023-12-22 19:47:40,818: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2023-12-22 19:47:40,818: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2023-12-22 19:47:40,819: root: INFO: [32mFilled Transaction: buy 1 of SPY at 479.22000122 USD per share[0m
2023-12-22 19:47:40,819: root: INFO: market order of | 1 SPY buy | with status new was filled
2023-12-22 19:47:40,822: root: INFO: MyStrategy : [34mSleeping for 86400 seconds[0m
2023-12-22 19:47:40,823: root: INFO: Current backtesting datetime 2022-01-04 16:00:00-05:00
2023-12-22 19:47:40,823: root: INFO: Current backtesting datetime 2022-01-05 09:30:00-05:00
2023-12-22 19:47:40,824: root: INFO: [34mMyStrategy : Executing the on_trading_iteration lifecycle method at 2023-12-22 19:47:40[0m
2023-12-22 19:47:40,824: root: INFO: [32mNew market order of | 1 SPY buy | with status unprocessed was submitted.[0m
2023-12-22 19:47:40,826: root: INFO: [34mMyStrategy : Trading iteration ended at 2023-12-22 19:47:40[0m
2023-12-22 19:47:40,826: root: INFO: Getting historical prices for SPY, 1 bars, 
2023-12-22 19:47:40,826: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2023-12-22 19:47:40,827: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2023-12-22 19:47:40,827: root: INFO: [32mFilled Transaction: buy 1 of SPY at 477.16000366 USD per share[0m
2023-12-22 19:47:40,827: root: INFO: market order of | 1 SPY buy | with status new was filled
2023-12-22 19:47:40,830: root: INFO: MyStrategy : [34mSleeping for 86400 seconds[0m
2023-12-22 19:47:40,831: root: INFO: Current backtesting datetime 2022-01-05 16:00:00-05:00
2023-12-22 19:47:40,831: root: INFO: Current backtesting datetime 2022-01-06 09:30:00-05:00
2023-12-22 19:47:40,833: root: INFO: [34mMyStrategy : Executing the on_trading_iteration lifecycle method at 2023-12-22 19:47:40[0m
2023-12-22 19:47:40,833: root: INFO: [32mNew market order of | 1 SPY buy | with status unprocessed was submitted.[0m
2023-12-22 19:47:40,835: root: INFO: [34mMyStrategy : Trading iteration ended at 2023-12-22 19:47:40[0m
2023-12-22 19:47:40,835: root: INFO: Getting historical prices for SPY, 1 bars, 
2023-12-22 19:47:40,835: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2023-12-22 19:47:40,836: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2023-12-22 19:47:40,836: root: INFO: [32mFilled Transaction: buy 1 of SPY at 467.89001465 USD per share[0m
2023-12-22 19:47:40,836: root: INFO: market order of | 1 SPY buy | with status new was filled
2023-12-22 19:47:40,839: root: INFO: MyStrategy : [34mSleeping for 86400 seconds[0m
2023-12-22 19:47:40,840: root: INFO: Current backtesting datetime 2022-01-06 16:00:00-05:00
